timestamp,aoa_deg,thickness_m,speed_mps,Cd,Cl,max_disp_m,max_stress_Pa,fea_outbase,config_path,config_hash,config_meta,notes
2025-08-25 15:48:04,16.0,0.0025,69.44,0.0907012,0.330751,0.00018400674466147364,15158897.8931382,/case/fea/auto_run_20250825_154757,/racewing-opt/config/refs.yaml,none,{},AoA16 baseline (stability pass) | from simpleFoam.log
2025-08-25 15:53:50,16.0,0.0025,69.44,0.0908959,0.331508,0.00018441596968969833,15188289.905606529,/case/fea/auto_run_20250825_155344,/racewing-opt/config/refs.yaml,none,{},gurney=3mm suction-side (stability numerics) | from simpleFoam.log
2025-08-25 21:32:42,16.0,0.0025,69.44,0.0907012,0.330751,0.00018400674466147364,15158897.8931382,/case/fea/auto_run_20250825_213235,/racewing-opt/config/refs.yaml,none,{},"gurney=0mm (AoA16,t2.5,stability) | from simpleFoam.log"
2025-08-25 21:33:54,16.0,0.0025,69.44,0.0908959,0.331508,0.00018441596968969833,15188289.905606529,/case/fea/auto_run_20250825_213347,/racewing-opt/config/refs.yaml,none,{},"gurney=3mm (AoA16,t2.5,stability) | from simpleFoam.log"
2025-08-25 21:35:08,16.0,0.0025,69.44,0.09222,0.338787,0.00019746846291081356,16043852.702700904,/case/fea/auto_run_20250825_213501,/racewing-opt/config/refs.yaml,none,{},"gurney=6mm (AoA16,t2.5,stability) | from simpleFoam.log"
2025-08-25 21:36:23,16.0,0.0025,69.44,0.0918933,0.336776,0.00019566757887589376,15897421.526170041,/case/fea/auto_run_20250825_213616,/racewing-opt/config/refs.yaml,none,{},"gurney=9mm (AoA16,t2.5,stability) | from simpleFoam.log"
2025-08-26 16:00:35,16.0,0.0025,69.44,0.09222,0.338787,0.00019746846291081356,16043852.702700904,/case/fea/auto_run_20250826_160028,/racewing-opt/config/refs.yaml,none,{},"gurney=6mm, stability numerics | from simpleFoam.log"
2025-08-26 16:03:01,16.0,0.0025,50.0,0.0480499,0.175613,0.00010268425094253553,8317086.74888427,/case/fea/auto_run_20250826_160254,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 16:04:15,16.0,0.0025,80.0,0.122454,0.446126,0.00026219957222669643,21304655.45418913,/case/fea/auto_run_20250826_160409,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 16:05:30,16.0,0.0025,100.0,0.190736,0.700553,0.00040951832173527264,33263853.974162605,/case/fea/auto_run_20250826_160523,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 16:31:57,13.0,0.0025,69.44,0.102158,0.44482,0.00024771243121140445,20143537.546322808,/case/fea/auto_run_20250826_163154,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 16:33:09,14.0,0.0025,69.44,0.0770871,0.335101,0.0001591391575925875,12008516.810598804,/case/fea/auto_run_20250826_163302,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 16:34:37,15.0,0.0025,69.44,0.0731789,0.298833,7.748240388892013e-05,7565067.047299166,/case/fea/auto_run_20250826_163434,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 16:35:30,17.0,0.0025,69.44,0.15332,0.504493,0.0003567936360973888,31926581.24855869,/case/fea/auto_run_20250826_163527,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 16:36:42,18.0,0.0025,69.44,0.137133,0.415707,0.00034694587723532906,28761687.121854857,/case/fea/auto_run_20250826_163635,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 22:15:48,13.0,0.0025,50.0,0.0532006,0.231362,0.00012897711662551524,10476108.759566605,/case/fea/auto_run_20250826_221545,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 22:16:41,13.0,0.0025,80.0,0.13553,0.592546,0.00033061179979787194,26877285.441704527,/case/fea/auto_run_20250826_221638,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 22:17:37,13.0,0.0025,100.0,0.21126,0.924832,0.000513810929651705,41836526.16546234,/case/fea/auto_run_20250826_221734,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 22:19:44,14.0,0.0025,50.0,0.0400621,0.173989,8.269382982612095e-05,6239363.164207709,/case/fea/auto_run_20250826_221937,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 22:20:57,14.0,0.0025,80.0,0.102572,0.446522,0.00021264217400315328,16061770.290081576,/case/fea/auto_run_20250826_222050,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 22:22:11,14.0,0.0025,100.0,0.158478,0.693258,0.00032773774722651296,24756611.15389855,/case/fea/auto_run_20250826_222204,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 22:23:06,15.0,0.0025,50.0,0.0379406,0.154556,3.9948758811405825e-05,3900733.2524497164,/case/fea/auto_run_20250826_222303,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 22:24:01,15.0,0.0025,80.0,0.0961464,0.393067,0.00010034138321543515,9801610.928325228,/case/fea/auto_run_20250826_222359,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
2025-08-26 22:24:57,15.0,0.0025,100.0,0.150956,0.61935,0.00015874480850639817,15541222.690618902,/case/fea/auto_run_20250826_222454,/racewing-opt/config/refs.yaml,none,{},gurney=6mm | from simpleFoam.log
